X,Y,streamorde,IX,Shape_Leng,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
459209,4379270,43,26860,43.0416306,459209,4379270,4817,7.18485,702.756
459210,4379269,43,26860,43.0416306,459210,4379269,4837,8.0292,702.566
459211,4379269,43,26860,43.0416306,459211,4379269,4838,8.56451,702.457
459212,4379268,43,26860,43.0416306,459212,4379268,5101,9.88853,702.252
459213,4379267,43,26860,43.0416306,459213,4379267,5114,7.05792,702.083
459214,4379266,43,26860,43.0416306,459214,4379266,5118,7.90568,702.057
459215,4379266,43,26860,43.0416306,459215,4379266,5124,5.84137,701.9
459216,4379265,43,26860,43.0416306,459216,4379265,5126,6.43254,701.841
459217,4379265,43,26860,43.0416306,459217,4379265,5127,6.75897,701.74
459218,4379265,43,26860,43.0416306,459218,4379265,5128,7.11228,701.623
459219,4379264,43,26860,43.0416306,459219,4379264,5130,8.40845,701.439
459220,4379264,43,26860,43.0416306,459220,4379264,5131,7.56626,701.32
459221,4379263,43,26860,43.0416306,459221,4379263,5132,8.57658,701.174
459222,4379262,43,26860,43.0416306,459222,4379262,5133,10.2093,700.947
459223,4379262,43,26860,43.0416306,459223,4379262,5135,11.2085,700.735
459224,4379262,43,26860,43.0416306,459224,4379262,5137,9.30844,700.56
459225,4379261,43,26860,43.0416306,459225,4379261,5154,7.6583,700.411
459226,4379261,43,26860,43.0416306,459226,4379261,5156,9.31435,700.251
459227,4379260,43,26860,43.0416306,459227,4379260,5158,10.2314,700.025
459228,4379259,43,26860,43.0416306,459228,4379259,5325,6.88306,699.808
459229,4379258,43,26860,43.0416306,459229,4379258,5326,5.13765,699.69
459230,4379258,43,26860,43.0416306,459230,4379258,53542,4.91922,699.581
459581.2115,4379938.599,30,26870,30.332118,459581.2115,4379938.599,740,12.7375,705.074
459580.6346,4379935.234,30,26870,30.332118,459580.6346,4379935.234,751,13.118,704.351
459583.6058,4379933.051,30,26870,30.332118,459583.6058,4379933.051,7,11.1453,703.85
459584,4379931,30,26870,30.332118,459584,4379931,1286,10.8239,703.494
459585,4379930,30,26870,30.332118,459585,4379930,1287,7.30969,703.308
459586,4379929,30,26870,30.332118,459586,4379929,1288,7.4126,703.141
459587,4379928,30,26870,30.332118,459587,4379928,1289,9.63386,702.951
459588,4379927,30,26870,30.332118,459588,4379927,1305,12.8047,702.561
459589,4379926,30,26870,30.332118,459589,4379926,1307,12.0785,702.278
459590,4379925,30,26870,30.332118,459590,4379925,1308,7.73264,702.113
459591,4379925,30,26870,30.332118,459591,4379925,1311,8.82724,701.966
459592,4379924,30,26870,30.332118,459592,4379924,1312,14.1971,701.721
459593,4379923,30,26870,30.332118,459593,4379923,1435,16.3022,701.297
459594,4379923,30,26870,30.332118,459594,4379923,2538,12.1184,701.029
459594,4379922,30,26870,30.332118,459594,4379922,2542,7.63641,700.962
459594,4379921,30,26870,30.332118,459594,4379921,2613,8.41959,700.948
459595,4379920,30,26870,30.332118,459595,4379920,3352,14.5992,700.645
459596,4379920,30,26870,30.332118,459596,4379920,3373,16.9881,700.414
459597,4379919,30,26870,30.332118,459597,4379919,3424,10.5663,700.234
459597,4379918,30,26870,30.332118,459597,4379918,3430,7.47053,700.114
459597,4379917,30,26870,30.332118,459597,4379917,4619,8.06443,699.961
459562.1298,4379921.724,37,26876,37.0836625,459562.1298,4379921.724,6,6.98435,705.987
459568.5175,4379919,37,26876,37.0836625,459568.5175,4379919,266,8.89569,704.889
459577.9224,4379919,37,26876,37.0836625,459577.9224,4379919,1053,6.24877,703.987
459580,4379919,37,26876,37.0836625,459580,4379919,1056,12.3,703.61
459581,4379919,37,26876,37.0836625,459581,4379919,1057,9.24602,703.372
459582,4379918,37,26876,37.0836625,459582,4379918,1071,8.52663,703.187
459583,4379918,37,26876,37.0836625,459583,4379918,1087,7.12654,703.042
459584,4379919,37,26876,37.0836625,459584,4379919,1101,9.08547,702.96
459585,4379919,37,26876,37.0836625,459585,4379919,1102,10.4908,702.789
459586,4379919,37,26876,37.0836625,459586,4379919,1105,9.15517,702.618
459587,4379919,37,26876,37.0836625,459587,4379919,1118,11.8219,702.451
459588,4379919,37,26876,37.0836625,459588,4379919,1119,15.4305,702.225
459589,4379919,37,26876,37.0836625,459589,4379919,1127,17.3159,701.895
459590,4379919,37,26876,37.0836625,459590,4379919,1128,11.9322,701.606
459591,4379918,37,26876,37.0836625,459591,4379918,1150,12.4234,701.453
459592,4379918,37,26876,37.0836625,459592,4379918,1152,13.8199,701.169
459593,4379918,37,26876,37.0836625,459593,4379918,1154,11.9782,700.983
459594,4379918,37,26876,37.0836625,459594,4379918,1155,11.6677,700.796
459595,4379918,37,26876,37.0836625,459595,4379918,1156,13.4002,700.621
459596,4379917,37,26876,37.0836625,459596,4379917,1172,18.3814,700.242
459597,4379917,37,26876,37.0836625,459597,4379917,4619,8.06443,699.961
459525.5527,4379067.852,84,26882,83.6204043,459525.5527,4379067.852,1,11.8366,707.506
459524.7566,4379070.757,84,26882,83.6204043,459524.7566,4379070.757,499,7.80702,706.956
459523.8435,4379073.844,84,26882,83.6204043,459523.8435,4379073.844,743,11.4038,706.465
459523.2844,4379077.716,84,26882,83.6204043,459523.2844,4379077.716,11,6.87095,705.941
459519,4379078,84,26882,83.6204043,459519,4379078,1373,5.69337,705.612
459518,4379078,84,26882,83.6204043,459518,4379078,1377,6.4793,705.513
459517,4379078,84,26882,83.6204043,459517,4379078,1380,7.29416,705.438
459516,4379079,84,26882,83.6204043,459516,4379079,2020,6.81409,705.284
459515,4379079,84,26882,83.6204043,459515,4379079,2022,6.31335,705.193
459514,4379080,84,26882,83.6204043,459514,4379080,2056,3.64047,705.024
459513,4379081,84,26882,83.6204043,459513,4379081,2057,6.86607,705.002
459512,4379082,84,26882,83.6204043,459512,4379082,2061,8.57811,704.76
459511,4379083,84,26882,83.6204043,459511,4379083,2066,7.45807,704.584
459510,4379084,84,26882,83.6204043,459510,4379084,2067,6.9411,704.413
459509,4379085,84,26882,83.6204043,459509,4379085,2068,7.04398,704.246
459508,4379086,84,26882,83.6204043,459508,4379086,2069,8.01847,704.068
459507,4379087,84,26882,83.6204043,459507,4379087,2070,6.93098,703.86
459507,4379088,84,26882,83.6204043,459507,4379088,2483,4.27242,703.741
459507,4379089,84,26882,83.6204043,459507,4379089,2487,4.77368,703.695
459507,4379090,84,26882,83.6204043,459507,4379090,2495,5.80621,703.577
459507,4379091,84,26882,83.6204043,459507,4379091,2501,5.90427,703.487
459507,4379092,84,26882,83.6204043,459507,4379092,2502,6.99814,703.396
459507,4379093,84,26882,83.6204043,459507,4379093,2505,6.39696,703.273
459507,4379094,84,26882,83.6204043,459507,4379094,2557,6.12293,703.167
459506,4379095,84,26882,83.6204043,459506,4379095,2566,4.93047,703.026
459506,4379096,84,26882,83.6204043,459506,4379096,2573,4.53955,702.973
459506,4379097,84,26882,83.6204043,459506,4379097,2575,5.38054,702.906
459505,4379098,84,26882,83.6204043,459505,4379098,2577,4.77283,702.788
459504,4379099,84,26882,83.6204043,459504,4379099,2578,4.61007,702.685
459504,4379100,84,26882,83.6204043,459504,4379100,2637,8.3321,702.573
459503,4379101,84,26882,83.6204043,459503,4379101,2639,4.73588,702.508
459503,4379102,84,26882,83.6204043,459503,4379102,2643,6.42811,702.434
459503,4379103,84,26882,83.6204043,459503,4379103,2644,5.94748,702.373
459503,4379104,84,26882,83.6204043,459503,4379104,2645,4.73192,702.296
459503,4379105,84,26882,83.6204043,459503,4379105,2651,3.38194,702.215
459503,4379106,84,26882,83.6204043,459503,4379106,2652,3.03131,702.182
459502,4379107,84,26882,83.6204043,459502,4379107,2654,3.28965,702.101
459501,4379108,84,26882,83.6204043,459501,4379108,2655,3.87649,702.039
459501,4379109,84,26882,83.6204043,459501,4379109,2656,3.48999,701.957
459500,4379110,84,26882,83.6204043,459500,4379110,2657,3.42997,701.9
459500,4379111,84,26882,83.6204043,459500,4379111,2658,3.56432,701.821
459500,4379112,84,26882,83.6204043,459500,4379112,2673,3.08235,701.762
459499,4379113,84,26882,83.6204043,459499,4379113,2675,3.58528,701.699
459499,4379114,84,26882,83.6204043,459499,4379114,2676,3.66965,701.656
459499,4379115,84,26882,83.6204043,459499,4379115,2681,4.1848,701.574
459498,4379116,84,26882,83.6204043,459498,4379116,2682,5.2207,701.463
459497,4379117,84,26882,83.6204043,459497,4379117,2687,4.31824,701.329
459497,4379118,84,26882,83.6204043,459497,4379118,2692,3.93104,701.263
459497,4379119,84,26882,83.6204043,459497,4379119,2693,4.03074,701.222
459497,4379120,84,26882,83.6204043,459497,4379120,2694,2.87764,701.153
459496,4379121,84,26882,83.6204043,459496,4379121,2695,3.30564,701.101
459496,4379122,84,26882,83.6204043,459496,4379122,2697,3.67201,701.035
459496,4379123,84,26882,83.6204043,459496,4379123,2699,3.73139,700.979
459495,4379124,84,26882,83.6204043,459495,4379124,2706,4.09829,700.889
459495,4379125,84,26882,83.6204043,459495,4379125,2707,4.4016,700.834
459494,4379126,84,26882,83.6204043,459494,4379126,2713,3.53819,700.72
459495,4379127,84,26882,83.6204043,459495,4379127,2720,2.57207,700.677
459494,4379128,84,26882,83.6204043,459494,4379128,2724,2.73059,700.638
459493,4379129,84,26882,83.6204043,459493,4379129,2944,4.43568,700.597
459493,4379130,84,26882,83.6204043,459493,4379130,2970,2.20595,700.519
459494,4379131,84,26882,83.6204043,459494,4379131,2971,4.65938,700.499
459494,4379132,84,26882,83.6204043,459494,4379132,2972,5.46151,700.345
459495,4379133,84,26882,83.6204043,459495,4379133,182489,4.96576,700.28
459306.1595,4379225.721,43,26890,42.74044,459306.1595,4379225.721,3,12.1733,709.788
459304.4397,4379230.08,43,26890,42.74044,459304.4397,4379230.08,7,12.3938,708.823
459303,4379233,43,26890,42.74044,459303,4379233,1010,12.3362,708.089
459302,4379234,43,26890,42.74044,459302,4379234,1011,13.1808,707.803
459301,4379235,43,26890,42.74044,459301,4379235,1012,13.8453,707.499
459301,4379236,43,26890,42.74044,459301,4379236,1246,15.0376,707.237
459300,4379237,43,26890,42.74044,459300,4379237,1258,16.4817,706.842
459300,4379238,43,26890,42.74044,459300,4379238,1295,16.3403,706.571
459299,4379239,43,26890,42.74044,459299,4379239,1296,15.8523,706.215
459298,4379240,43,26890,42.74044,459298,4379240,1297,14.8907,705.86
459297,4379241,43,26890,42.74044,459297,4379241,1312,12.221,705.492
459297,4379242,43,26890,42.74044,459297,4379242,1323,12.3321,705.321
459297,4379243,43,26890,42.74044,459297,4379243,1335,13.1769,705.088
459297,4379244,43,26890,42.74044,459297,4379244,1338,14.4134,704.883
459297,4379245,43,26890,42.74044,459297,4379245,1339,14.4952,704.6
459297,4379246,43,26890,42.74044,459297,4379246,1340,13.8263,704.382
459297,4379247,43,26890,42.74044,459297,4379247,1440,13.3668,704.097
459296,4379248,43,26890,42.74044,459296,4379248,1447,15.0239,703.849
459296,4379249,43,26890,42.74044,459296,4379249,1448,15.546,703.568
459296,4379250,43,26890,42.74044,459296,4379250,1449,13.9612,703.317
459296,4379251,43,26890,42.74044,459296,4379251,1450,13.6136,703.108
459296,4379252,43,26890,42.74044,459296,4379252,1451,11.9522,702.859
459296,4379253,43,26890,42.74044,459296,4379253,1630,9.55903,702.694
459295,4379254,43,26890,42.74044,459295,4379254,1631,8.21467,702.493
459294,4379255,43,26890,42.74044,459294,4379255,1632,8.62032,702.3
459293,4379256,43,26890,42.74044,459293,4379256,1633,8.4682,702.071
459292,4379257,43,26890,42.74044,459292,4379257,1634,7.37812,701.886
459291,4379258,43,26890,42.74044,459291,4379258,1635,13.3045,701.644
459290,4379259,43,26890,42.74044,459290,4379259,1636,13.4641,701.298
459289,4379259,43,26890,42.74044,459289,4379259,1639,14.4069,701.051
459288,4379260,43,26890,42.74044,459288,4379260,1641,15.0895,700.678
459287,4379260,43,26890,42.74044,459287,4379260,4919,14.3432,700.425
459295,4379215,49,26901,49.1421356,459295,4379215,1275,16.2335,711.694
459295,4379216,49,26901,49.1421356,459295,4379216,1337,15.5939,711.4
459295,4379217,49,26901,49.1421356,459295,4379217,1338,13.5833,711.162
459295,4379218,49,26901,49.1421356,459295,4379218,1345,14.053,710.92
459295,4379219,49,26901,49.1421356,459295,4379219,1348,12.174,710.643
459295,4379220,49,26901,49.1421356,459295,4379220,1355,10.3979,710.44
459295,4379221,49,26901,49.1421356,459295,4379221,1356,17.8253,710.337
459294,4379222,49,26901,49.1421356,459294,4379222,1361,23.9561,709.671
459293,4379223,49,26901,49.1421356,459293,4379223,1363,26.2693,709.357
459293,4379224,49,26901,49.1421356,459293,4379224,1365,19.9931,708.987
459293,4379225,49,26901,49.1421356,459293,4379225,1462,16.9392,708.607
459293,4379226,49,26901,49.1421356,459293,4379226,1597,14.0903,708.368
459293,4379227,49,26901,49.1421356,459293,4379227,1601,14.9471,708.117
459293,4379228,49,26901,49.1421356,459293,4379228,1604,14.9176,707.86
459293,4379229,49,26901,49.1421356,459293,4379229,1605,14.6701,707.635
459293,4379230,49,26901,49.1421356,459293,4379230,1606,13.4441,707.365
459293,4379231,49,26901,49.1421356,459293,4379231,1623,12.2538,707.175
459293,4379232,49,26901,49.1421356,459293,4379232,1627,11.8552,706.933
459293,4379233,49,26901,49.1421356,459293,4379233,1717,11.318,706.758
459292,4379234,49,26901,49.1421356,459292,4379234,1737,12.0349,706.531
459292,4379235,49,26901,49.1421356,459292,4379235,1739,11.5766,706.284
459292,4379236,49,26901,49.1421356,459292,4379236,2077,11.4787,706.152
459292,4379237,49,26901,49.1421356,459292,4379237,2078,12.9704,705.922
459292,4379238,49,26901,49.1421356,459292,4379238,2079,12.0877,705.703
459292,4379239,49,26901,49.1421356,459292,4379239,2080,11.365,705.504
459292,4379240,49,26901,49.1421356,459292,4379240,2081,13.0176,705.311
459292,4379241,49,26901,49.1421356,459292,4379241,2727,14.7899,705.032
459292,4379242,49,26901,49.1421356,459292,4379242,2728,14.6368,704.805
459292,4379243,49,26901,49.1421356,459292,4379243,2741,13.3052,704.557
459292,4379244,49,26901,49.1421356,459292,4379244,2744,13.5189,704.351
459292,4379245,49,26901,49.1421356,459292,4379245,2934,13.3371,704.057
459292,4379246,49,26901,49.1421356,459292,4379246,2938,12.1582,703.855
459291,4379247,49,26901,49.1421356,459291,4379247,2943,16.5549,703.577
459291,4379248,49,26901,49.1421356,459291,4379248,2948,15.1701,703.315
459291,4379249,49,26901,49.1421356,459291,4379249,2953,13.5562,703.072
459290,4379250,49,26901,49.1421356,459290,4379250,2962,11.5425,702.738
459289,4379251,49,26901,49.1421356,459289,4379251,3120,10.1662,702.497
459289,4379252,49,26901,49.1421356,459289,4379252,3122,11.0732,702.34
459289,4379253,49,26901,49.1421356,459289,4379253,3203,10.3353,702.166
459289,4379254,49,26901,49.1421356,459289,4379254,3219,8.01359,701.977
459290,4379255,49,26901,49.1421356,459290,4379255,3227,10.483,701.839
459290,4379256,49,26901,49.1421356,459290,4379256,3229,9.66502,701.705
459289,4379257,49,26901,49.1421356,459289,4379257,3240,12.7673,701.487
459289,4379258,49,26901,49.1421356,459289,4379258,3265,14.2305,701.294
459288,4379259,49,26901,49.1421356,459288,4379259,3272,16.8791,700.899
459287,4379260,49,26901,49.1421356,459287,4379260,4919,14.3432,700.425
459434,4379160,73,26902,72.6690476,459434,4379160,1032,7.21864,708.513
459435,4379159,73,26902,72.6690476,459435,4379159,1034,8.0964,708.322
459436,4379158,73,26902,72.6690476,459436,4379158,1989,7.05399,708.139
459437,4379157,73,26902,72.6690476,459437,4379157,1990,7.20534,707.98
459438,4379156,73,26902,72.6690476,459438,4379156,1991,6.80535,707.796
459439,4379155,73,26902,72.6690476,459439,4379155,1992,7.20534,707.637
459440,4379154,73,26902,72.6690476,459440,4379154,2569,6.94774,707.464
459440,4379153,73,26902,72.6690476,459440,4379153,2609,7.4629,707.336
459440,4379152,73,26902,72.6690476,459440,4379152,2615,6.64185,707.22
459440,4379151,73,26902,72.6690476,459440,4379151,2622,6.71676,707.151
459440,4379150,73,26902,72.6690476,459440,4379150,2743,6.68111,707.015
459441,4379149,73,26902,72.6690476,459441,4379149,2744,8.23838,706.89
459442,4379148,73,26902,72.6690476,459442,4379148,3207,8.22964,706.654
459442,4379147,73,26902,72.6690476,459442,4379147,3218,7.96736,706.475
459442,4379146,73,26902,72.6690476,459442,4379146,3232,7.75626,706.388
459442,4379145,73,26902,72.6690476,459442,4379145,4149,8.34705,706.27
459443,4379144,73,26902,72.6690476,459443,4379144,4484,6.45504,706.111
459443,4379143,73,26902,72.6690476,459443,4379143,4563,7.45704,705.968
459444,4379142,73,26902,72.6690476,459444,4379142,4592,5.81629,705.856
459445,4379141,73,26902,72.6690476,459445,4379141,4641,6.43393,705.764
459446,4379140,73,26902,72.6690476,459446,4379140,4643,8.39214,705.602
459446,4379139,73,26902,72.6690476,459446,4379139,4719,7.96553,705.425
459447,4379138,73,26902,72.6690476,459447,4379138,4776,6.96373,705.275
459447,4379137,73,26902,72.6690476,459447,4379137,4931,6.01111,705.193
459448,4379136,73,26902,72.6690476,459448,4379136,5159,6.11806,705.023
459448,4379135,73,26902,72.6690476,459448,4379135,5169,6.25337,704.981
459449,4379134,73,26902,72.6690476,459449,4379134,5194,6.76531,704.902
459450,4379133,73,26902,72.6690476,459450,4379133,5353,7.98431,704.633
459451,4379132,73,26902,72.6690476,459451,4379132,5618,7.70417,704.488
459452,4379132,73,26902,72.6690476,459452,4379132,5673,6.86528,704.399
459453,4379131,73,26902,72.6690476,459453,4379131,5679,7.04881,704.233
459454,4379131,73,26902,72.6690476,459454,4379131,5691,7.18489,704.145
459455,4379130,73,26902,72.6690476,459455,4379130,5861,10.286,703.945
459456,4379130,73,26902,72.6690476,459456,4379130,6023,10.318,703.764
459457,4379129,73,26902,72.6690476,459457,4379129,6057,9.6407,703.512
459458,4379128,73,26902,72.6690476,459458,4379128,6066,8.91893,703.333
459459,4379128,73,26902,72.6690476,459459,4379128,6121,7.55249,703.214
459460,4379127,73,26902,72.6690476,459460,4379127,6130,6.82582,703.048
459461,4379126,73,26902,72.6690476,459461,4379126,6190,4.41443,702.893
459462,4379125,73,26902,72.6690476,459462,4379125,6192,4.42418,702.843
459462,4379124,73,26902,72.6690476,459462,4379124,6196,4.81107,702.756
459463,4379123,73,26902,72.6690476,459463,4379123,6197,5.30999,702.655
459464,4379122,73,26902,72.6690476,459464,4379122,6292,7.16556,702.481
459465,4379121,73,26902,72.6690476,459465,4379121,6296,6.54178,702.33
459466,4379120,73,26902,72.6690476,459466,4379120,6302,6.71881,702.148
459467,4379120,73,26902,72.6690476,459467,4379120,6312,5.3117,702.073
459468,4379119,73,26902,72.6690476,459468,4379119,6377,4.92018,701.961
