X,Y,streamorde,IX,X_UTM,Y_UTM,flowacc_co,slp_deg_co,AngeloSage
446977,4399687,2,38528,446977.00000000000,4399687.00000000000,19563,22.79640000000,597.51600000000
446977,4399686,2,38528,446977.00000000000,4399686.00000000000,19568,26.83900000000,597.20700000000
446976,4399685,2,38528,446976.00000000000,4399685.00000000000,19601,31.55770000000,596.47000000000
446975,4399684,2,38528,446975.00000000000,4399684.00000000000,19605,34.46600000000,595.65600000000
446975,4399683,2,38528,446975.00000000000,4399683.00000000000,19612,34.96630000000,595.04700000000
446974,4399682,2,38528,446974.00000000000,4399682.00000000000,19686,31.81420000000,594.17300000000
446974,4399681,2,38528,446974.00000000000,4399681.00000000000,19690,33.99390000000,593.63300000000
446974,4399680,2,38528,446974.00000000000,4399680.00000000000,19691,33.88350000000,592.88200000000
446974,4399679,2,38528,446974.00000000000,4399679.00000000000,19712,31.24910000000,592.30200000000
446974,4399678,2,38528,446974.00000000000,4399678.00000000000,19721,31.91260000000,591.72000000000
446974,4399677,2,38528,446974.00000000000,4399677.00000000000,19726,30.25050000000,591.11000000000
446974,4399676,2,38528,446974.00000000000,4399676.00000000000,19733,30.21550000000,590.61300000000
446973,4399675,2,38528,446973.00000000000,4399675.00000000000,19781,31.11640000000,589.93800000000
446973,4399674,2,38528,446973.00000000000,4399674.00000000000,19791,30.52350000000,589.39100000000
446973,4399673,2,38528,446973.00000000000,4399673.00000000000,19826,27.57130000000,588.77500000000
446973,4399672,2,38528,446973.00000000000,4399672.00000000000,19835,24.30310000000,588.42200000000
446973,4399671,2,38528,446973.00000000000,4399671.00000000000,19844,22.56320000000,588.00000000000
446972,4399670,2,38528,446972.00000000000,4399670.00000000000,19938,25.01210000000,587.45000000000
446972,4399669,2,38528,446972.00000000000,4399669.00000000000,20014,22.47930000000,586.92300000000
446972,4399668,2,38528,446972.00000000000,4399668.00000000000,20017,18.71290000000,586.65000000000
446972,4399667,2,38528,446972.00000000000,4399667.00000000000,20042,23.04340000000,586.34600000000
446971,4399666,2,38528,446971.00000000000,4399666.00000000000,20061,29.55870000000,585.76800000000
446971,4399665,2,38528,446971.00000000000,4399665.00000000000,20076,35.20770000000,585.15300000000
446971,4399664,2,38528,446971.00000000000,4399664.00000000000,20086,38.59850000000,584.40200000000
446971,4399663,2,38528,446971.00000000000,4399663.00000000000,20642,38.35120000000,583.62900000000
446971,4399662,2,38528,446971.00000000000,4399662.00000000000,20661,34.56650000000,582.92900000000
446970,4399661,2,38528,446970.00000000000,4399661.00000000000,20673,25.43340000000,582.13500000000
446969,4399660,2,38528,446969.00000000000,4399660.00000000000,20692,30.16450000000,581.64300000000
446969,4399659,2,38528,446969.00000000000,4399659.00000000000,20708,37.70290000000,580.92700000000
446969,4399658,2,38528,446969.00000000000,4399658.00000000000,20724,37.19810000000,580.05300000000
446969,4399657,2,38528,446969.00000000000,4399657.00000000000,20873,32.18460000000,579.47200000000
446968,4399656,2,38528,446968.00000000000,4399656.00000000000,20879,29.44420000000,578.72100000000
446967,4399655,2,38528,446967.00000000000,4399655.00000000000,20896,27.36220000000,578.01100000000
446967,4399654,2,38528,446967.00000000000,4399654.00000000000,20930,25.33410000000,577.61500000000
446966,4399653,2,38528,446966.00000000000,4399653.00000000000,20991,27.20290000000,576.90600000000
446965,4399652,2,38528,446965.00000000000,4399652.00000000000,20995,28.23860000000,576.28700000000
446965,4399651,2,38528,446965.00000000000,4399651.00000000000,21006,28.00120000000,575.80200000000
446964,4399650,2,38528,446964.00000000000,4399650.00000000000,21065,30.22920000000,575.08600000000
446964,4399649,2,38528,446964.00000000000,4399649.00000000000,21083,27.11550000000,574.45100000000
446963,4399648,2,38528,446963.00000000000,4399648.00000000000,21188,25.71500000000,573.98400000000
446962,4399647,2,38528,446962.00000000000,4399647.00000000000,21193,37.29610000000,573.18100000000
446961,4399646,2,38528,446961.00000000000,4399646.00000000000,21200,43.06670000000,572.01500000000
446961,4399645,2,38528,446961.00000000000,4399645.00000000000,21207,41.98650000000,571.02700000000
446960,4399644,2,38528,446960.00000000000,4399644.00000000000,21233,31.33130000000,569.97400000000
446960,4399643,2,38528,446960.00000000000,4399643.00000000000,21337,26.55380000000,569.67600000000
446959,4399642,2,38528,446959.00000000000,4399642.00000000000,21338,26.58550000000,569.20000000000
446958,4399641,2,38528,446958.00000000000,4399641.00000000000,21428,30.66540000000,568.26700000000
446957,4399640,2,38528,446957.00000000000,4399640.00000000000,21443,28.99950000000,567.69700000000
446957,4399639,2,38528,446957.00000000000,4399639.00000000000,21456,29.08860000000,567.07400000000
446957,4399638,2,38528,446957.00000000000,4399638.00000000000,21496,30.42290000000,566.64700000000
446956,4399637,2,38528,446956.00000000000,4399637.00000000000,21497,32.24090000000,565.93400000000
446955,4399636,2,38528,446955.00000000000,4399636.00000000000,21498,36.23460000000,564.96500000000
446954,4399635,2,38528,446954.00000000000,4399635.00000000000,21927,35.69670000000,563.95000000000
446953,4399634,2,38528,446953.00000000000,4399634.00000000000,21946,34.91680000000,563.05000000000
446952,4399633,2,38528,446952.00000000000,4399633.00000000000,21959,35.20500000000,562.07900000000
446952,4399632,2,38528,446952.00000000000,4399632.00000000000,22087,30.06240000000,561.47500000000
446951,4399631,2,38528,446951.00000000000,4399631.00000000000,22092,30.65710000000,560.70300000000
446950,4399630,2,38528,446950.00000000000,4399630.00000000000,22093,33.13550000000,559.91000000000
446949,4399629,2,38528,446949.00000000000,4399629.00000000000,22169,38.51820000000,558.78900000000
446948,4399628,2,38528,446948.00000000000,4399628.00000000000,22290,36.11460000000,557.65800000000
446947,4399627,2,38528,446947.00000000000,4399627.00000000000,22305,35.20270000000,556.72000000000
446946,4399626,2,38528,446946.00000000000,4399626.00000000000,22320,30.43780000000,555.82900000000
446945,4399625,2,38528,446945.00000000000,4399625.00000000000,22321,28.85740000000,555.11700000000
446944,4399624,2,38528,446944.00000000000,4399624.00000000000,22322,33.54270000000,554.25800000000
446943,4399623,2,38528,446943.00000000000,4399623.00000000000,22323,35.06640000000,553.30700000000
446942,4399622,2,38528,446942.00000000000,4399622.00000000000,22324,34.29100000000,552.22200000000
446941,4399621,2,38528,446941.00000000000,4399621.00000000000,22523,28.90510000000,551.40700000000
446940,4399620,2,38528,446940.00000000000,4399620.00000000000,22539,34.42570000000,550.66600000000
446939,4399620,2,38528,446939.00000000000,4399620.00000000000,22564,31.91170000000,549.94000000000
446938,4399619,2,38528,446938.00000000000,4399619.00000000000,22574,27.32500000000,549.30300000000
446937,4399619,2,38528,446937.00000000000,4399619.00000000000,22595,27.02090000000,548.78500000000
446936,4399618,2,38528,446936.00000000000,4399618.00000000000,22597,24.40490000000,548.15000000000
446935,4399617,2,38528,446935.00000000000,4399617.00000000000,22598,24.10490000000,547.61000000000
446934,4399616,2,38528,446934.00000000000,4399616.00000000000,22599,27.62120000000,547.00300000000
446933,4399616,2,38528,446933.00000000000,4399616.00000000000,22660,27.66050000000,546.42900000000
446932,4399616,2,38528,446932.00000000000,4399616.00000000000,22780,26.29530000000,546.00000000000
446931,4399616,2,38528,446931.00000000000,4399616.00000000000,22784,25.81340000000,545.52800000000
446930,4399615,2,38528,446930.00000000000,4399615.00000000000,22811,19.53780000000,545.03400000000
446929,4399614,2,38528,446929.00000000000,4399614.00000000000,22835,24.24190000000,544.58700000000
446928,4399613,2,38528,446928.00000000000,4399613.00000000000,22840,29.52360000000,543.92800000000
446927,4399613,2,38528,446927.00000000000,4399613.00000000000,22841,29.97540000000,543.37200000000
446926,4399613,2,38528,446926.00000000000,4399613.00000000000,22842,26.97010000000,542.81000000000
446925,4399613,2,38528,446925.00000000000,4399613.00000000000,22945,24.21490000000,542.32500000000
446924,4399613,2,38528,446924.00000000000,4399613.00000000000,22946,22.41470000000,541.88600000000
446923,4399613,2,38528,446923.00000000000,4399613.00000000000,22947,24.18190000000,541.56500000000
446922,4399613,2,38528,446922.00000000000,4399613.00000000000,22967,26.28020000000,541.04500000000
446921,4399613,2,38528,446921.00000000000,4399613.00000000000,22977,21.49930000000,540.63000000000
446920,4399571,1,38577,446920.00000000000,4399571.00000000000,1274,35.44380000000,517.10200000000
446919,4399570,1,38577,446919.00000000000,4399570.00000000000,1280,22.73030000000,516.51400000000
446918,4399570,1,38577,446918.00000000000,4399570.00000000000,1287,20.57590000000,516.09600000000
446917,4399570,1,38577,446917.00000000000,4399570.00000000000,1807,15.31300000000,515.89200000000
446916,4399569,1,38577,446916.00000000000,4399569.00000000000,1816,7.84612000000,515.75000000000
446915,4399568,1,38577,446915.00000000000,4399568.00000000000,1958127,3.47694000000,515.59400000000
446173,4399647,2,38604,446173.00000000000,4399647.00000000000,2808,21.55150000000,542.13200000000
446174,4399647,2,38604,446174.00000000000,4399647.00000000000,2937,17.86120000000,541.84700000000
446175,4399646,2,38604,446175.00000000000,4399646.00000000000,2938,19.05710000000,541.48600000000
446176,4399645,2,38604,446176.00000000000,4399645.00000000000,2972,13.01010000000,540.94400000000
446177,4399645,2,38604,446177.00000000000,4399645.00000000000,3015,13.18820000000,540.81100000000
446178,4399645,2,38604,446178.00000000000,4399645.00000000000,3037,15.31990000000,540.45000000000
446179,4399645,2,38604,446179.00000000000,4399645.00000000000,3038,14.82350000000,540.24400000000
446180,4399645,2,38604,446180.00000000000,4399645.00000000000,3910,18.60670000000,539.95100000000
446181,4399644,2,38604,446181.00000000000,4399644.00000000000,3937,14.65930000000,539.53000000000
446182,4399644,2,38604,446182.00000000000,4399644.00000000000,3989,12.18170000000,539.37200000000
446183,4399643,2,38604,446183.00000000000,4399643.00000000000,3990,20.99480000000,538.97000000000
446184,4399642,2,38604,446184.00000000000,4399642.00000000000,4009,16.89280000000,538.34600000000
446185,4399641,2,38604,446185.00000000000,4399641.00000000000,8823,5.24452000000,538.07800000000
446185,4399640,2,38604,446185.00000000000,4399640.00000000000,8847,7.16887000000,538.39500000000
446185,4399639,2,38604,446185.00000000000,4399639.00000000000,8848,6.64318000000,538.45400000000
446185,4399638,2,38604,446185.00000000000,4399638.00000000000,8850,17.30900000000,538.18600000000
446185,4399637,2,38604,446185.00000000000,4399637.00000000000,8883,16.13400000000,537.83900000000
446186,4399636,2,38604,446186.00000000000,4399636.00000000000,8886,12.10740000000,537.60000000000
446187,4399635,2,38604,446187.00000000000,4399635.00000000000,9195,8.12939000000,537.37900000000
446187,4399634,2,38604,446187.00000000000,4399634.00000000000,9199,18.25190000000,537.27500000000
446188,4399633,2,38604,446188.00000000000,4399633.00000000000,9269,17.06670000000,536.67400000000
446189,4399632,2,38604,446189.00000000000,4399632.00000000000,9313,2.55722000000,536.50800000000
446190,4399631,2,38604,446190.00000000000,4399631.00000000000,10929,8.24931000000,536.54300000000
446191,4399631,2,38604,446191.00000000000,4399631.00000000000,11028,16.72850000000,536.39000000000
446192,4399630,2,38604,446192.00000000000,4399630.00000000000,11037,11.52170000000,535.92700000000
446193,4399629,2,38604,446193.00000000000,4399629.00000000000,422,11.65270000000,535.72200000000
446194,4399628,2,38604,446194.00000000000,4399628.00000000000,2,22.31250000000,535.91700000000
446194,4399627,2,38604,446194.00000000000,4399627.00000000000,3,8.68876000000,535.60400000000
446195,4399626,2,38604,446195.00000000000,4399626.00000000000,4,9.91161000000,535.60200000000
446195,4399625,2,38604,446195.00000000000,4399625.00000000000,5,3.51999000000,535.53600000000
446195,4399624,2,38604,446195.00000000000,4399624.00000000000,6,9.66616000000,535.67100000000
446195,4399623,2,38604,446195.00000000000,4399623.00000000000,7,9.44886000000,535.91600000000
446195,4399622,2,38604,446195.00000000000,4399622.00000000000,13492,5.60614000000,536.04900000000
446195,4399621,2,38604,446195.00000000000,4399621.00000000000,13504,4.23873000000,536.09600000000
446195,4399620,2,38604,446195.00000000000,4399620.00000000000,13505,7.27447000000,536.04600000000
446195,4399619,2,38604,446195.00000000000,4399619.00000000000,13507,12.49430000000,535.90100000000
446195,4399618,2,38604,446195.00000000000,4399618.00000000000,13510,19.36100000000,535.62000000000
446195,4399617,2,38604,446195.00000000000,4399617.00000000000,13515,23.16960000000,535.17400000000
446195,4399616,2,38604,446195.00000000000,4399616.00000000000,13762,15.98940000000,534.76900000000
446195,4399615,2,38604,446195.00000000000,4399615.00000000000,13775,8.37672000000,534.72100000000
446195,4399614,2,38604,446195.00000000000,4399614.00000000000,13794,7.33920000000,534.60500000000
446195,4399613,2,38604,446195.00000000000,4399613.00000000000,13834,5.82332000000,534.51800000000
446195,4399612,2,38604,446195.00000000000,4399612.00000000000,13970,5.79286000000,534.58600000000
446196,4399611,2,38604,446196.00000000000,4399611.00000000000,23,22.15160000000,534.52500000000
446196,4399610,2,38604,446196.00000000000,4399610.00000000000,95,12.38710000000,534.48800000000
446196,4399609,2,38604,446196.00000000000,4399609.00000000000,14107,6.16870000000,534.73100000000
446196,4399608,2,38604,446196.00000000000,4399608.00000000000,14108,6.48155000000,534.74000000000
446196,4399607,2,38604,446196.00000000000,4399607.00000000000,14110,15.04090000000,534.53700000000
446197,4399606,2,38604,446197.00000000000,4399606.00000000000,14114,24.53650000000,534.10800000000
446197,4399605,2,38604,446197.00000000000,4399605.00000000000,14249,15.12840000000,533.60800000000
446197,4399604,2,38604,446197.00000000000,4399604.00000000000,14272,10.77140000000,533.58500000000
446198,4399603,2,38604,446198.00000000000,4399603.00000000000,14276,12.84430000000,533.48600000000
446198,4399602,2,38604,446198.00000000000,4399602.00000000000,14434,11.25380000000,533.17900000000
446198,4399601,2,38604,446198.00000000000,4399601.00000000000,14451,16.51230000000,533.12900000000
446199,4399600,2,38604,446199.00000000000,4399600.00000000000,14497,8.13710000000,532.97700000000
446199,4399599,2,38604,446199.00000000000,4399599.00000000000,14506,0.98920400000,533.11400000000
446200,4399598,2,38604,446200.00000000000,4399598.00000000000,14509,19.59380000000,532.98800000000
446200,4399597,2,38604,446200.00000000000,4399597.00000000000,14587,7.36364000000,532.60200000000
446201,4399596,2,38604,446201.00000000000,4399596.00000000000,14642,1.83376000000,532.76000000000
446202,4399595,2,38604,446202.00000000000,4399595.00000000000,14644,13.45760000000,532.64400000000
446203,4399595,2,38604,446203.00000000000,4399595.00000000000,14657,13.06510000000,532.28800000000
446204,4399594,2,38604,446204.00000000000,4399594.00000000000,186,9.67566000000,532.21800000000
446204,4399593,2,38604,446204.00000000000,4399593.00000000000,189,12.38260000000,532.32000000000
446204,4399592,2,38604,446204.00000000000,4399592.00000000000,192,13.93910000000,532.38900000000
446203,4399591,2,38604,446203.00000000000,4399591.00000000000,14884,5.48069000000,532.42500000000
446203,4399590,2,38604,446203.00000000000,4399590.00000000000,14886,16.30150000000,532.12800000000
446203,4399589,2,38604,446203.00000000000,4399589.00000000000,14966,12.75400000000,531.84800000000
446204,4399588,2,38604,446204.00000000000,4399588.00000000000,14998,5.43725000000,531.79600000000
446205,4399587,2,38604,446205.00000000000,4399587.00000000000,15001,7.41699000000,531.76600000000
446206,4399587,2,38604,446206.00000000000,4399587.00000000000,15011,10.38420000000,531.65500000000
446207,4399586,2,38604,446207.00000000000,4399586.00000000000,15013,13.10920000000,531.56800000000
446208,4399585,2,38604,446208.00000000000,4399585.00000000000,15025,8.99502000000,531.26900000000
446208,4399584,2,38604,446208.00000000000,4399584.00000000000,15027,9.20084000000,531.15400000000
446208,4399583,2,38604,446208.00000000000,4399583.00000000000,15038,8.05162000000,530.95500000000
446209,4399582,2,38604,446209.00000000000,4399582.00000000000,15039,12.95190000000,530.84500000000
446210,4399581,2,38604,446210.00000000000,4399581.00000000000,15043,12.72090000000,530.43200000000
446211,4399580,2,38604,446211.00000000000,4399580.00000000000,15044,16.44560000000,530.15900000000
446212,4399579,2,38604,446212.00000000000,4399579.00000000000,15045,22.13340000000,529.74600000000
446213,4399578,2,38604,446213.00000000000,4399578.00000000000,15046,34.92050000000,528.94100000000
446214,4399577,2,38604,446214.00000000000,4399577.00000000000,15047,31.70680000000,527.89300000000
446215,4399576,2,38604,446215.00000000000,4399576.00000000000,15048,27.21590000000,527.16200000000
446216,4399575,2,38604,446216.00000000000,4399575.00000000000,15049,30.23150000000,526.37400000000
446217,4399574,2,38604,446217.00000000000,4399574.00000000000,15050,33.17540000000,525.49200000000
446218,4399573,2,38604,446218.00000000000,4399573.00000000000,15051,33.51400000000,524.54700000000
446219,4399572,2,38604,446219.00000000000,4399572.00000000000,15052,26.78440000000,523.65100000000
446219,4399571,2,38604,446219.00000000000,4399571.00000000000,15137,25.73230000000,523.31000000000
446220,4399570,2,38604,446220.00000000000,4399570.00000000000,15138,30.84050000000,522.67900000000
446221,4399569,2,38604,446221.00000000000,4399569.00000000000,15141,31.19240000000,521.66100000000
446222,4399568,2,38604,446222.00000000000,4399568.00000000000,15142,24.64520000000,520.97000000000
446223,4399567,2,38604,446223.00000000000,4399567.00000000000,15143,24.89550000000,520.43300000000
446224,4399566,2,38604,446224.00000000000,4399566.00000000000,15144,30.24080000000,519.66400000000
446225,4399565,2,38604,446225.00000000000,4399565.00000000000,15145,29.06480000000,518.79400000000
446226,4399564,2,38604,446226.00000000000,4399564.00000000000,15240,16.37710000000,518.12400000000
446226,4399563,2,38604,446226.00000000000,4399563.00000000000,15300,14.60600000000,517.97400000000
446226,4399562,2,38604,446226.00000000000,4399562.00000000000,15301,20.11190000000,517.68900000000
446226,4399561,2,38604,446226.00000000000,4399561.00000000000,15302,26.92680000000,517.24100000000
446226,4399560,2,38604,446226.00000000000,4399560.00000000000,15303,27.60900000000,516.62500000000
446226,4399559,2,38604,446226.00000000000,4399559.00000000000,42098,18.61010000000,516.08200000000
446390,4399190,1,38612,446390.00000000000,4399190.00000000000,1778,20.61970000000,517.32200000000
446389,4399191,1,38612,446389.00000000000,4399191.00000000000,2049,23.41760000000,516.83200000000
446389,4399192,1,38612,446389.00000000000,4399192.00000000000,23105,22.39500000000,516.40200000000
446382.0,4399521.1721315589,1,38630,446382.00000000000,4399521.17212999980,1427,32.93540000000,519.73300000000
446382.68852623407,4399514.1475270102,1,38630,446382.68852600001,4399514.14752999970,1007,20.72140000000,516.43800000000
446383.29098668892,4399511.6844087625,1,38630,446383.29098699999,4399511.68441000020,3676,11.08740000000,515.97100000000
446383.72131558525,4399507.1557118129,1,38630,446383.72131599998,4399507.15570999960,430,17.09630000000,514.60500000000
446382.94672357186,4399504.5204620073,1,38630,446382.94672399998,4399504.52046000030,3787,14.03420000000,514.12000000000
446381.65573688294,4399500.9384886296,1,38630,446381.65573699999,4399500.93848999960,9,16.89110000000,512.90800000000
446381.91393422073,4399496.581923238,1,38630,446381.91393400001,4399496.58191999980,4616,18.39880000000,511.48000000000
446414.36125238647,4399173.0,2,38833,446414.36125199997,4399173.00000000000,15045,28.47360000000,529.17000000000
446413,4399173,2,38833,446413.00000000000,4399173.00000000000,15046,26.04710000000,528.66900000000
446412,4399173,2,38833,446412.00000000000,4399173.00000000000,15118,22.86590000000,528.21900000000
446411,4399173,2,38833,446411.00000000000,4399173.00000000000,15137,23.09390000000,527.81700000000
446410,4399173,2,38833,446410.00000000000,4399173.00000000000,15706,22.15150000000,527.48300000000
446409,4399174,2,38833,446409.00000000000,4399174.00000000000,15743,21.33430000000,527.03200000000
446408,4399175,2,38833,446408.00000000000,4399175.00000000000,16264,24.28690000000,526.48300000000
446407,4399175,2,38833,446407.00000000000,4399175.00000000000,16267,27.44500000000,526.02100000000
446406,4399175,2,38833,446406.00000000000,4399175.00000000000,16272,27.51320000000,525.46800000000
446405,4399176,2,38833,446405.00000000000,4399176.00000000000,16281,22.95670000000,524.86300000000
446404,4399176,2,38833,446404.00000000000,4399176.00000000000,16286,18.92380000000,524.48000000000
446403,4399177,2,38833,446403.00000000000,4399177.00000000000,16301,20.43480000000,524.12200000000
446402,4399178,2,38833,446402.00000000000,4399178.00000000000,16402,23.39390000000,523.50800000000
446401,4399178,2,38833,446401.00000000000,4399178.00000000000,18982,15.79500000000,523.12600000000
446874.0,4399627.4694518261,2,38908,446874.00000000000,4399627.46944999970,2379,23.85060000000,535.94700000000
446873.84532086051,4399626.0827539768,2,38908,446873.84532099997,4399626.08275000010,3608,19.73000000000,535.68000000000
446873.45862301171,4399625.0827539759,2,38908,446873.45862300001,4399625.08275000010,798,19.83300000000,535.30100000000
446874.07192516298,4399623.6960561275,2,38908,446874.07192500000,4399623.69606000000,4410,22.38150000000,534.90100000000
446875.0,4399622.7733956976,2,38908,446875.00000000000,4399622.77340000030,4413,23.58340000000,534.30900000000
446875.46403741848,4399621.6960561275,2,38908,446875.46403700003,4399621.69606000000,4416,17.83780000000,534.04400000000
446875.77339569753,4399620.4640374184,2,38908,446875.77339599998,4399620.46404000000,13,22.44130000000,533.25700000000
446876.08275397652,4399619.1546791391,2,38908,446876.08275399997,4399619.15467999970,14,24.36180000000,532.80800000000
446876,4399618,2,38908,446876.00000000000,4399618.00000000000,4505,24.74600000000,532.31000000000
446876,4399617,2,38908,446876.00000000000,4399617.00000000000,4506,21.02880000000,531.92500000000
446877,4399616,2,38908,446877.00000000000,4399616.00000000000,4513,14.82570000000,531.54100000000
446877,4399615,2,38908,446877.00000000000,4399615.00000000000,4515,12.22320000000,531.34700000000
446877,4399614,2,38908,446877.00000000000,4399614.00000000000,4516,13.58610000000,531.14400000000
446877,4399613,2,38908,446877.00000000000,4399613.00000000000,4517,13.20320000000,530.89100000000
446878,4399612,2,38908,446878.00000000000,4399612.00000000000,4518,21.23320000000,530.57700000000
446879,4399612,2,38908,446879.00000000000,4399612.00000000000,4643,22.15500000000,530.13000000000
446880,4399611,2,38908,446880.00000000000,4399611.00000000000,4646,12.26270000000,529.89100000000
446880,4399610,2,38908,446880.00000000000,4399610.00000000000,4649,12.66330000000,529.75000000000
446880,4399609,2,38908,446880.00000000000,4399609.00000000000,4650,18.01040000000,529.47900000000
446880,4399608,2,38908,446880.00000000000,4399608.00000000000,4651,18.00640000000,529.12300000000
446880,4399607,2,38908,446880.00000000000,4399607.00000000000,4652,14.11740000000,528.87000000000
446880,4399606,2,38908,446880.00000000000,4399606.00000000000,4653,10.68620000000,528.66700000000
446880,4399605,2,38908,446880.00000000000,4399605.00000000000,4654,10.78400000000,528.49900000000
446880,4399604,2,38908,446880.00000000000,4399604.00000000000,4677,17.23390000000,528.27300000000
446880,4399603,2,38908,446880.00000000000,4399603.00000000000,4678,21.61460000000,527.84700000000
446880,4399602,2,38908,446880.00000000000,4399602.00000000000,4810,15.80040000000,527.37300000000
446880,4399601,2,38908,446880.00000000000,4399601.00000000000,4816,8.69641000000,527.24700000000
446880,4399600,2,38908,446880.00000000000,4399600.00000000000,4825,8.70703000000,527.15600000000
446880,4399599,2,38908,446880.00000000000,4399599.00000000000,4830,10.11090000000,527.01500000000
446880,4399598,2,38908,446880.00000000000,4399598.00000000000,4840,10.52470000000,526.85600000000
446880,4399597,2,38908,446880.00000000000,4399597.00000000000,4857,9.14777000000,526.70600000000
446881,4399596,2,38908,446881.00000000000,4399596.00000000000,7852,8.57377000000,526.53600000000
446227,4399635,1,38954,446227.00000000000,4399635.00000000000,1032,8.50289000000,542.53300000000
446227,4399634,1,38954,446227.00000000000,4399634.00000000000,1123,13.33280000000,542.37000000000
446227,4399633,1,38954,446227.00000000000,4399633.00000000000,1125,18.51010000000,542.03100000000
446227,4399632,1,38954,446227.00000000000,4399632.00000000000,1129,18.74960000000,541.73300000000
446227,4399631,1,38954,446227.00000000000,4399631.00000000000,1132,17.37370000000,541.42900000000
446228,4399630,1,38954,446228.00000000000,4399630.00000000000,1203,14.97120000000,541.09500000000
446228,4399629,1,38954,446228.00000000000,4399629.00000000000,1211,13.27420000000,540.86100000000
446228,4399628,1,38954,446228.00000000000,4399628.00000000000,1221,15.00930000000,540.66800000000
446228,4399627,1,38954,446228.00000000000,4399627.00000000000,1313,16.39810000000,540.35700000000
446228,4399626,1,38954,446228.00000000000,4399626.00000000000,1335,17.18870000000,540.06100000000
446228,4399625,1,38954,446228.00000000000,4399625.00000000000,1408,21.94300000000,539.76400000000
446228,4399624,1,38954,446228.00000000000,4399624.00000000000,1420,21.73590000000,539.38300000000
446228,4399623,1,38954,446228.00000000000,4399623.00000000000,1461,17.00830000000,539.07500000000
446229,4399622,1,38954,446229.00000000000,4399622.00000000000,1463,11.87690000000,538.94800000000
446229,4399621,1,38954,446229.00000000000,4399621.00000000000,1488,11.17610000000,538.71300000000
446230,4399620,1,38954,446230.00000000000,4399620.00000000000,1533,15.65360000000,538.50400000000
446230,4399619,1,38954,446230.00000000000,4399619.00000000000,1535,19.10720000000,538.18100000000
446231,4399618,1,38954,446231.00000000000,4399618.00000000000,1637,20.99610000000,537.73800000000
446231,4399617,1,38954,446231.00000000000,4399617.00000000000,1646,17.67620000000,537.43900000000
446231,4399616,1,38954,446231.00000000000,4399616.00000000000,1708,15.29720000000,537.15800000000
446231,4399615,1,38954,446231.00000000000,4399615.00000000000,1769,12.89280000000,536.81500000000
446231,4399614,1,38954,446231.00000000000,4399614.00000000000,1773,12.97790000000,536.67900000000
446231,4399613,1,38954,446231.00000000000,4399613.00000000000,1776,17.09770000000,536.45000000000
446231,4399612,1,38954,446231.00000000000,4399612.00000000000,1778,20.41130000000,536.20500000000
446232,4399611,1,38954,446232.00000000000,4399611.00000000000,1839,23.37040000000,535.74100000000
446232,4399610,1,38954,446232.00000000000,4399610.00000000000,1852,19.13370000000,535.28500000000
446232,4399609,1,38954,446232.00000000000,4399609.00000000000,1861,19.02910000000,535.08400000000
446232,4399608,1,38954,446232.00000000000,4399608.00000000000,1919,19.66200000000,534.64600000000
446232,4399607,1,38954,446232.00000000000,4399607.00000000000,1971,13.34580000000,534.38800000000
446232,4399606,1,38954,446232.00000000000,4399606.00000000000,1972,13.82780000000,534.29400000000
446232,4399605,1,38954,446232.00000000000,4399605.00000000000,1974,21.70180000000,534.00600000000
446232,4399604,1,38954,446232.00000000000,4399604.00000000000,1986,24.96800000000,533.58100000000
446231,4399603,1,38954,446231.00000000000,4399603.00000000000,2002,25.22260000000,532.97100000000
446231,4399602,1,38954,446231.00000000000,4399602.00000000000,2012,25.61600000000,532.49700000000
446231,4399601,1,38954,446231.00000000000,4399601.00000000000,2045,18.62830000000,531.97400000000
446231,4399600,1,38954,446231.00000000000,4399600.00000000000,2046,13.23900000000,531.86200000000
446231,4399599,1,38954,446231.00000000000,4399599.00000000000,2051,18.02540000000,531.62700000000
446231,4399598,1,38954,446231.00000000000,4399598.00000000000,2059,23.06020000000,531.25800000000
446231,4399597,1,38954,446231.00000000000,4399597.00000000000,2134,29.40100000000,530.80900000000
446231,4399596,1,38954,446231.00000000000,4399596.00000000000,2141,33.33660000000,530.21800000000
446232,4399595,1,38954,446232.00000000000,4399595.00000000000,2193,29.29350000000,529.29000000000
446232,4399594,1,38954,446232.00000000000,4399594.00000000000,2210,25.31840000000,528.86600000000
446232,4399593,1,38954,446232.00000000000,4399593.00000000000,2215,25.08700000000,528.38000000000
446232,4399592,1,38954,446232.00000000000,4399592.00000000000,25529,22.76850000000,527.95300000000
446662.92877917108,4399207.1768408865,3,38965,446662.92877900001,4399207.17683999990,153,27.75170000000,591.89000000000
446663.91731276159,4399208.4061690765,3,38965,446663.91731300001,4399208.40617000030,154,19.93680000000,591.48600000000
446664.80264866637,4399209.2341729328,3,38965,446664.80264900002,4399209.23417000010,155,25.58210000000,590.90400000000
446665.32105946657,4399210.2776162,3,38965,446665.32105899998,4399210.27761999980,2,24.39370000000,590.53600000000
446666,4399211,3,38965,446666.00000000000,4399211.00000000000,15530,20.48890000000,589.94500000000
446667,4399212,3,38965,446667.00000000000,4399212.00000000000,15531,21.57440000000,589.42800000000
446668,4399213,3,38965,446668.00000000000,4399213.00000000000,15532,19.55720000000,588.92500000000
446669,4399214,3,38965,446669.00000000000,4399214.00000000000,15533,23.86950000000,588.37500000000
