FID,ARCID,GRID_CODE,FROM_NODE,TO_NODE,Length,X_UTM,Y_UTM,flowacc_co,AngeloSage
22255,4008,1,3438,3433,75.316232999999997,456140.000000000000000,4379647.000000000000000,2365,879.8140259
22256,4008,1,3438,3433,75.316232999999997,456141.000000000000000,4379648.000000000000000,2368,879.0040283
22257,4008,1,3438,3433,75.316232999999997,456156.000000000000000,4379648.000000000000000,2383,871.1690063
22258,4008,1,3438,3433,75.316232999999997,456158.000000000000000,4379646.000000000000000,2419,870.3599854
22259,4008,1,3438,3433,75.316232999999997,456168.000000000000000,4379646.000000000000000,2431,866.6699829
22260,4018,1,3420,3449,42.851691000000002,456501.000000000000000,4379658.000000000000000,144275,809.5930176
22261,4018,1,3420,3449,42.851691000000002,456512.000000000000000,4379654.000000000000000,2348,813.3040161
22262,4018,1,3420,3449,42.851691000000002,456519.000000000000000,4379648.000000000000000,2295,814.2769775
22263,4019,1,3420,3450,37.954742000000003,456501.000000000000000,4379658.000000000000000,144275,809.5930176
22264,4019,1,3420,3450,37.954742000000003,456501.000000000000000,4379650.000000000000000,144131,810.7000122
22265,4019,1,3420,3450,37.954742000000003,456499.000000000000000,4379647.000000000000000,144041,810.6829834
22266,4019,1,3420,3450,37.954742000000003,456499.000000000000000,4379645.000000000000000,144019,810.6290283
22267,4028,1,3415,3457,57.386727999999998,456411.000000000000000,4379658.000000000000000,1881,816.1870117
22268,4028,1,3415,3457,57.386727999999998,456411.000000000000000,4379654.000000000000000,1831,817.4730225
22269,4028,1,3415,3457,57.386727999999998,456413.000000000000000,4379652.000000000000000,1825,818.2750244
22270,4028,1,3415,3457,57.386727999999998,456412.000000000000000,4379650.000000000000000,1795,818.9739990
22271,4028,1,3415,3457,57.386727999999998,456410.000000000000000,4379649.000000000000000,1619,819.0089722
22272,4035,1,3447,3423,152.776525999999990,457978.000000000000000,4379646.000000000000000,4563,763.8430176
22273,4035,1,3447,3423,152.776525999999990,457980.000000000000000,4379646.000000000000000,4579,763.3729858
22274,4035,1,3447,3423,152.776525999999990,457985.000000000000000,4379649.000000000000000,5092,762.1959839
22275,4035,1,3447,3423,152.776525999999990,457993.000000000000000,4379650.000000000000000,5238,760.9559937
22276,4035,1,3447,3423,152.776525999999990,457998.000000000000000,4379655.000000000000000,5517,759.7089844
22277,4035,1,3447,3423,152.776525999999990,458000.000000000000000,4379655.000000000000000,6968,758.9160156
22278,4048,1,3381,3474,100.766000000000010,458123.000000000000000,4379659.000000000000000,4755,751.7239990
22279,4048,1,3381,3474,100.766000000000010,458126.000000000000000,4379655.000000000000000,4463,752.4160156
22280,4048,1,3381,3474,100.766000000000010,458126.000000000000000,4379653.000000000000000,4450,752.7509766
22281,4048,1,3381,3474,100.766000000000010,458124.000000000000000,4379651.000000000000000,3991,753.2830200
22282,4049,1,3419,3475,79.117367999999999,456336.000000000000000,4379660.000000000000000,116388,820.5230103
22283,4049,1,3419,3475,79.117367999999999,456332.000000000000000,4379656.000000000000000,116170,820.8179932
22284,4049,1,3419,3475,79.117367999999999,456332.000000000000000,4379651.000000000000000,115917,821.8229980
22285,4049,1,3419,3475,79.117367999999999,456331.000000000000000,4379649.000000000000000,115795,821.6760254
22286,4190,1,3435,3571,174.496601000000000,457059.000000000000000,4379646.000000000000000,74589,808.5490112
22287,4002,1,3412,3436,41.656689999999998,456646.000000000000000,4379642.000000000000000,36731,816.5809937
22288,4003,1,3423,3437,16.806248000000000,457992.000000000000000,4379641.000000000000000,1188,763.2169800
22289,4004,1,3434,3439,10.630146000000000,456177.000000000000000,4379639.000000000000000,2410,861.7700195
22290,4005,1,3440,3403,52.283656000000001,457311.000000000000000,4379639.000000000000000,3633,814.2670288
22291,4005,1,3440,3403,52.283656000000001,457313.000000000000000,4379643.000000000000000,7281,813.7769775
22292,4006,1,3439,3441,2.000000000000000,456177.000000000000000,4379639.000000000000000,2410,861.7700195
22293,4006,1,3439,3441,2.000000000000000,456177.000000000000000,4379638.000000000000000,2445,861.4920044
22294,4006,1,3439,3441,2.000000000000000,456178.000000000000000,4379638.000000000000000,2411,861.2449951
22295,4007,1,3439,3441,2.000000000000000,456177.000000000000000,4379639.000000000000000,2410,861.7700195
22296,4007,1,3439,3441,2.000000000000000,456178.000000000000000,4379639.000000000000000,1396,861.5520020
22297,4007,1,3439,3441,2.000000000000000,456178.000000000000000,4379638.000000000000000,2411,861.2449951
22298,4008,1,3438,3433,75.316232999999997,456100.000000000000000,4379639.000000000000000,1294,893.7020264
22299,4008,1,3438,3433,75.316232999999997,456102.000000000000000,4379637.000000000000000,1307,892.8159790
22300,4008,1,3438,3433,75.316232999999997,456109.000000000000000,4379637.000000000000000,2090,891.7869873
22301,4008,1,3438,3433,75.316232999999997,456112.000000000000000,4379641.000000000000000,2139,891.3250122
22302,4008,1,3438,3433,75.316232999999997,456112.000000000000000,4379643.000000000000000,2221,891.3189697
22303,4009,1,3441,3442,1.000000000000000,456178.000000000000000,4379638.000000000000000,2411,861.2449951
22304,4009,1,3441,3442,1.000000000000000,456178.000000000000000,4379637.000000000000000,2446,860.8549805
22305,4010,1,3442,3443,1.000000000000000,456178.000000000000000,4379637.000000000000000,2446,860.8549805
22306,4010,1,3442,3443,1.000000000000000,456179.000000000000000,4379637.000000000000000,2412,860.6500244
22307,4011,1,3441,3443,2.000000000000000,456178.000000000000000,4379638.000000000000000,2411,861.2449951
22308,4011,1,3441,3443,2.000000000000000,456179.000000000000000,4379638.000000000000000,1397,860.9879761
22309,4011,1,3441,3443,2.000000000000000,456179.000000000000000,4379637.000000000000000,2412,860.6500244
22310,4012,1,3443,3444,2.000000000000000,456179.000000000000000,4379637.000000000000000,2412,860.6500244
22311,4012,1,3443,3444,2.000000000000000,456180.000000000000000,4379637.000000000000000,1398,860.4730225
22312,4012,1,3443,3444,2.000000000000000,456180.000000000000000,4379636.000000000000000,2413,860.0819702
22313,4013,1,3442,3445,2.236068000000000,456178.000000000000000,4379637.000000000000000,2446,860.8549805
22314,4013,1,3442,3445,2.236068000000000,456179.000000000000000,4379635.000000000000000,2455,859.9799805
22315,4014,1,3444,3445,1.414214000000000,456180.000000000000000,4379636.000000000000000,2413,860.0819702
22316,4014,1,3444,3445,1.414214000000000,456179.000000000000000,4379635.000000000000000,2455,859.9799805
22317,4015,1,3445,3446,2.236068000000000,456179.000000000000000,4379635.000000000000000,2455,859.9799805
22318,4015,1,3445,3446,2.236068000000000,456181.000000000000000,4379634.000000000000000,3825,859.1079712
22319,4016,1,3444,3446,3.000000000000000,456180.000000000000000,4379636.000000000000000,2413,860.0819702
22320,4016,1,3444,3446,3.000000000000000,456181.000000000000000,4379636.000000000000000,1407,859.8880005
22321,4016,1,3444,3446,3.000000000000000,456181.000000000000000,4379634.000000000000000,3825,859.1079712
22322,4017,1,3448,3440,21.231551000000000,457293.000000000000000,4379630.000000000000000,1126,818.4359741
22323,4017,1,3448,3440,21.231551000000000,457298.000000000000000,4379634.000000000000000,2458,817.1729736
22324,4017,1,3448,3440,21.231551000000000,457302.000000000000000,4379634.000000000000000,2482,816.2449951
22325,4017,1,3448,3440,21.231551000000000,457304.000000000000000,4379636.000000000000000,2614,815.6270142
22326,4017,1,3448,3440,21.231551000000000,457307.000000000000000,4379636.000000000000000,3233,815.0969849
22327,4017,1,3448,3440,21.231551000000000,457311.000000000000000,4379639.000000000000000,3633,814.2670288
22328,4018,1,3420,3449,42.851691000000002,456518.000000000000000,4379643.000000000000000,1462,814.7410278
22329,4018,1,3420,3449,42.851691000000002,456516.000000000000000,4379641.000000000000000,1198,815.1030273
22330,4018,1,3420,3449,42.851691000000002,456516.000000000000000,4379635.000000000000000,1176,816.2139893
22331,4018,1,3420,3449,42.851691000000002,456519.000000000000000,4379631.000000000000000,1155,817.8300171
22332,4019,1,3420,3450,37.954742000000003,456496.000000000000000,4379639.000000000000000,143381,810.9349976
22333,4019,1,3420,3450,37.954742000000003,456493.000000000000000,4379636.000000000000000,143054,811.3820190
22334,4019,1,3420,3450,37.954742000000003,456493.000000000000000,4379634.000000000000000,142919,811.3590088
22335,4019,1,3420,3450,37.954742000000003,456491.000000000000000,4379633.000000000000000,142911,811.5590210
22336,4020,1,3440,3451,13.621233000000000,457311.000000000000000,4379639.000000000000000,3633,814.2670288
22337,4020,1,3440,3451,13.621233000000000,457312.000000000000000,4379637.000000000000000,3556,814.7050171
22338,4020,1,3440,3451,13.621233000000000,457312.000000000000000,4379631.000000000000000,3025,815.6489868
22339,4028,1,3415,3457,57.386727999999998,456408.000000000000000,4379643.000000000000000,1546,821.2490234
22340,4028,1,3415,3457,57.386727999999998,456402.000000000000000,4379635.000000000000000,1511,824.4910278
22341,4028,1,3415,3457,57.386727999999998,456402.000000000000000,4379631.000000000000000,1474,825.5629883
22342,4029,1,3446,3458,31.900926999999999,456181.000000000000000,4379634.000000000000000,3825,859.1079712
22343,4031,1,3436,3460,62.517412999999998,456646.000000000000000,4379642.000000000000000,36731,816.5809937
22344,4031,1,3436,3460,62.517412999999998,456647.000000000000000,4379639.000000000000000,28013,816.8569946
22345,4031,1,3436,3460,62.517412999999998,456652.000000000000000,4379635.000000000000000,27887,817.2169800
22346,4031,1,3436,3460,62.517412999999998,456657.000000000000000,4379637.000000000000000,27325,817.9030151
22347,4031,1,3436,3460,62.517412999999998,456662.000000000000000,4379634.000000000000000,27207,818.5620117
22348,4031,1,3436,3460,62.517412999999998,456663.000000000000000,4379635.000000000000000,27201,818.6439819
22349,4031,1,3436,3460,62.517412999999998,456667.000000000000000,4379632.000000000000000,26990,818.7839966
22350,4031,1,3436,3460,62.517412999999998,456669.000000000000000,4379632.000000000000000,26929,818.9290161
22351,4035,1,3447,3423,152.776525999999990,457872.000000000000000,4379634.000000000000000,1086,779.5809937
22352,4035,1,3447,3423,152.776525999999990,457875.000000000000000,4379633.000000000000000,1200,779.5570068
22353,4035,1,3447,3423,152.776525999999990,457875.000000000000000,4379630.000000000000000,1220,779.3729858
22354,4035,1,3447,3423,152.776525999999990,457959.000000000000000,4379629.000000000000000,3518,768.6829834
22355,4035,1,3447,3423,152.776525999999990,457967.000000000000000,4379638.000000000000000,3932,766.4689941
22356,4035,1,3447,3423,152.776525999999990,457971.000000000000000,4379639.000000000000000,3979,765.5620117
22357,4048,1,3381,3474,100.766000000000010,458124.000000000000000,4379637.000000000000000,3693,756.1459961
22358,4048,1,3381,3474,100.766000000000010,458123.000000000000000,4379636.000000000000000,3597,756.4650269
22359,4048,1,3381,3474,100.766000000000010,458123.000000000000000,4379631.000000000000000,3319,757.5209961
22360,4048,1,3381,3474,100.766000000000010,458124.000000000000000,4379630.000000000000000,3067,757.7979736
22361,4049,1,3419,3475,79.117367999999999,456320.000000000000000,4379636.000000000000000,114737,824.0380249
22362,4049,1,3419,3475,79.117367999999999,456320.000000000000000,4379631.000000000000000,114025,824.4680176
22363,4049,1,3419,3475,79.117367999999999,456321.000000000000000,4379630.000000000000000,114022,824.7509766
22364,4049,1,3419,3475,79.117367999999999,456320.000000000000000,4379629.000000000000000,113991,824.8400269
22365,4190,1,3435,3571,174.496601000000000,457060.000000000000000,4379640.000000000000000,67050,810.3540039
22366,4190,1,3435,3571,174.496601000000000,457063.000000000000000,4379637.000000000000000,67047,811.5809937
22367,4190,1,3435,3571,174.496601000000000,457062.000000000000000,4379632.000000000000000,67024,813.1580200
22368,4190,1,3435,3571,174.496601000000000,457064.000000000000000,4379630.000000000000000,67022,813.2789917
22369,4195,1,3584,3436,103.937252000000000,456633.000000000000000,4379630.000000000000000,8479,818.5999756
22370,4195,1,3584,3436,103.937252000000000,456635.000000000000000,4379633.000000000000000,8537,818.2340088
22371,4195,1,3584,3436,103.937252000000000,456639.000000000000000,4379635.000000000000000,8661,817.8090210
22372,4195,1,3584,3436,103.937252000000000,456639.000000000000000,4379637.000000000000000,8666,817.7000122
22373,4195,1,3584,3436,103.937252000000000,456646.000000000000000,4379642.000000000000000,36731,816.5809937
22374,4018,1,3420,3449,42.851691000000002,456519.000000000000000,4379628.000000000000000,1120,818.4379883
22375,4019,1,3420,3450,37.954742000000003,456491.000000000000000,4379628.000000000000000,142843,812.5430298
22376,4019,1,3420,3450,37.954742000000003,456488.000000000000000,4379627.000000000000000,140877,812.7139893
22377,4019,1,3420,3450,37.954742000000003,456488.000000000000000,4379626.000000000000000,1421,812.7509766
22378,4020,1,3440,3451,13.621233000000000,457310.000000000000000,4379626.000000000000000,1223,816.5399780
22379,4021,1,3452,3451,2.000000000000000,457309.000000000000000,4379625.000000000000000,1348,816.7440186
22380,4021,1,3452,3451,2.000000000000000,457309.000000000000000,4379626.000000000000000,1392,816.5910034
22381,4021,1,3452,3451,2.000000000000000,457310.000000000000000,4379626.000000000000000,1223,816.5399780
22382,4022,1,3452,3453,1.000000000000000,457309.000000000000000,4379625.000000000000000,1348,816.7440186
22383,4022,1,3452,3453,1.000000000000000,457310.000000000000000,4379625.000000000000000,1222,816.7500000
22384,4023,1,3451,3453,1.000000000000000,457310.000000000000000,4379626.000000000000000,1223,816.5399780
22385,4023,1,3451,3453,1.000000000000000,457310.000000000000000,4379625.000000000000000,1222,816.7500000
22386,4024,1,3452,3454,1.000000000000000,457309.000000000000000,4379625.000000000000000,1348,816.7440186
22387,4024,1,3452,3454,1.000000000000000,457309.000000000000000,4379624.000000000000000,1345,816.8660278
22388,4025,1,3454,3455,1.000000000000000,457309.000000000000000,4379624.000000000000000,1345,816.8660278
22389,4025,1,3454,3455,1.000000000000000,457310.000000000000000,4379624.000000000000000,1221,816.8930054
22390,4026,1,3453,3455,1.000000000000000,457310.000000000000000,4379625.000000000000000,1222,816.7500000
22391,4026,1,3453,3455,1.000000000000000,457310.000000000000000,4379624.000000000000000,1221,816.8930054
22392,4027,1,3454,3456,4.828427000000000,457309.000000000000000,4379624.000000000000000,1345,816.8660278
22393,4027,1,3454,3456,4.828427000000000,457307.000000000000000,4379622.000000000000000,1333,817.4110107
22394,4027,1,3454,3456,4.828427000000000,457307.000000000000000,4379620.000000000000000,1290,817.7650146
22395,4028,1,3415,3457,57.386727999999998,456398.000000000000000,4379626.000000000000000,1435,826.9680176
22396,4028,1,3415,3457,57.386727999999998,456398.000000000000000,4379617.000000000000000,1128,828.8560181
22397,4028,1,3415,3457,57.386727999999998,456399.000000000000000,4379616.000000000000000,1126,828.9370117
22398,4029,1,3446,3458,31.900926999999999,456191.000000000000000,4379622.000000000000000,7073,852.8859863
22399,4029,1,3446,3458,31.900926999999999,456193.000000000000000,4379622.000000000000000,7102,852.1339722
22400,4029,1,3446,3458,31.900926999999999,456201.000000000000000,4379615.000000000000000,8814,848.8850098
22401,4029,1,3446,3458,31.900926999999999,456203.000000000000000,4379616.000000000000000,8855,847.9879761
22402,4029,1,3446,3458,31.900926999999999,456204.000000000000000,4379615.000000000000000,8857,847.7520142
22403,4030,1,3450,3459,16.866069000000000,456488.000000000000000,4379626.000000000000000,1421,812.7509766
22404,4030,1,3450,3459,16.866069000000000,456488.000000000000000,4379624.000000000000000,1417,813.2210083
22405,4030,1,3450,3459,16.866069000000000,456499.000000000000000,4379614.000000000000000,1245,816.5269775
22406,4031,1,3436,3460,62.517412999999998,456680.000000000000000,4379622.000000000000000,25494,820.5859985
22407,4031,1,3436,3460,62.517412999999998,456683.000000000000000,4379622.000000000000000,24914,821.0250244
22408,4031,1,3436,3460,62.517412999999998,456689.000000000000000,4379615.000000000000000,24183,821.9429932
22409,4031,1,3436,3460,62.517412999999998,456691.000000000000000,4379614.000000000000000,24180,822.1309814
22410,4035,1,3447,3423,152.776525999999990,457877.000000000000000,4379628.000000000000000,1231,779.2979736
22411,4035,1,3447,3423,152.776525999999990,457886.000000000000000,4379625.000000000000000,1367,778.8010254
22412,4035,1,3447,3423,152.776525999999990,457897.000000000000000,4379619.000000000000000,1435,777.9010010
22413,4035,1,3447,3423,152.776525999999990,457903.000000000000000,4379618.000000000000000,1586,777.4290161
22414,4035,1,3447,3423,152.776525999999990,457932.000000000000000,4379613.000000000000000,1834,774.1929932
22415,4035,1,3447,3423,152.776525999999990,457935.000000000000000,4379616.000000000000000,1882,773.5900269
22416,4035,1,3447,3423,152.776525999999990,457940.000000000000000,4379617.000000000000000,1942,772.7609863
22417,4035,1,3447,3423,152.776525999999990,457945.000000000000000,4379622.000000000000000,2215,771.7100220
22418,4035,1,3447,3423,152.776525999999990,457951.000000000000000,4379624.000000000000000,2442,770.4559937
22419,4035,1,3447,3423,152.776525999999990,457955.000000000000000,4379628.000000000000000,3225,769.4630127
22420,4049,1,3419,3475,79.117367999999999,456320.000000000000000,4379626.000000000000000,113811,825.4949951
22421,4049,1,3419,3475,79.117367999999999,456315.000000000000000,4379623.000000000000000,113186,825.9819946
22422,4049,1,3419,3475,79.117367999999999,456312.000000000000000,4379619.000000000000000,112845,826.9860229
22423,4049,1,3419,3475,79.117367999999999,456310.000000000000000,4379619.000000000000000,112840,827.4270020
22424,4049,1,3419,3475,79.117367999999999,456303.000000000000000,4379614.000000000000000,112471,827.6560059
22425,4050,1,3458,3476,97.355941000000001,456204.000000000000000,4379615.000000000000000,8857,847.7520142
22426,4050,1,3458,3476,97.355941000000001,456215.000000000000000,4379615.000000000000000,40026,845.9739990
22427,4050,1,3458,3476,97.355941000000001,456216.000000000000000,4379616.000000000000000,40431,845.7940063
22428,4050,1,3458,3476,97.355941000000001,456219.000000000000000,4379616.000000000000000,40917,845.1329956
22429,4050,1,3458,3476,97.355941000000001,456223.000000000000000,4379613.000000000000000,41123,843.8779907
22430,4050,1,3458,3476,97.355941000000001,456228.000000000000000,4379613.000000000000000,41378,842.8640137
22431,4050,1,3458,3476,97.355941000000001,456236.000000000000000,4379618.000000000000000,41919,840.0189819
22432,4050,1,3458,3476,97.355941000000001,456240.000000000000000,4379618.000000000000000,42743,839.2169800
22433,4050,1,3458,3476,97.355941000000001,456246.000000000000000,4379620.000000000000000,43379,837.5850220
22434,4050,1,3458,3476,97.355941000000001,456259.000000000000000,4379619.000000000000000,44341,834.6970215
22435,4050,1,3458,3476,97.355941000000001,456264.000000000000000,4379617.000000000000000,44602,833.9359741
22436,4050,1,3458,3476,97.355941000000001,456267.000000000000000,4379614.000000000000000,44728,833.1370239
22437,4050,1,3458,3476,97.355941000000001,456278.000000000000000,4379613.000000000000000,45347,831.4699707
22438,4052,1,3455,3478,28.026365999999999,457310.000000000000000,4379624.000000000000000,1221,816.8930054
22439,4052,1,3455,3478,28.026365999999999,457310.000000000000000,4379619.000000000000000,1216,817.8430176
22440,4052,1,3455,3478,28.026365999999999,457307.000000000000000,4379614.000000000000000,1180,818.5859985
22441,4054,1,3481,3450,45.843843999999997,456471.000000000000000,4379615.000000000000000,139667,814.0239868
22442,4054,1,3481,3450,45.843843999999997,456473.000000000000000,4379617.000000000000000,139738,813.8439941
22443,4054,1,3481,3450,45.843843999999997,456475.000000000000000,4379616.000000000000000,139875,813.8300171
22444,4054,1,3481,3450,45.843843999999997,456476.000000000000000,4379617.000000000000000,139888,813.7449951
22445,4054,1,3481,3450,45.843843999999997,456476.000000000000000,4379620.000000000000000,140170,813.6110229
22446,4054,1,3481,3450,45.843843999999997,456478.000000000000000,4379622.000000000000000,140189,813.7160034
22447,4054,1,3481,3450,45.843843999999997,456480.000000000000000,4379621.000000000000000,140299,813.2509766
22448,4054,1,3481,3450,45.843843999999997,456483.000000000000000,4379623.000000000000000,140429,813.2260132
22449,4054,1,3481,3450,45.843843999999997,456484.000000000000000,4379622.000000000000000,140592,813.1229858
22450,4054,1,3481,3450,45.843843999999997,456485.000000000000000,4379625.000000000000000,140729,812.8930054
22451,4054,1,3481,3450,45.843843999999997,456488.000000000000000,4379626.000000000000000,1421,812.7509766
22452,4106,1,3458,3520,62.711292999999998,456204.000000000000000,4379615.000000000000000,8857,847.7520142
22453,4190,1,3435,3571,174.496601000000000,457063.000000000000000,4379628.000000000000000,67015,813.6030273
22454,4190,1,3435,3571,174.496601000000000,457064.000000000000000,4379623.000000000000000,66929,814.5209961
22455,4190,1,3435,3571,174.496601000000000,457059.000000000000000,4379619.000000000000000,66830,815.2030029
22456,4190,1,3435,3571,174.496601000000000,457057.000000000000000,4379615.000000000000000,66751,816.5250244
22457,4195,1,3584,3436,103.937252000000000,456631.000000000000000,4379620.000000000000000,7378,820.3649902
22458,4195,1,3584,3436,103.937252000000000,456632.000000000000000,4379622.000000000000000,7820,819.8270264
22459,4195,1,3584,3436,103.937252000000000,456631.000000000000000,4379623.000000000000000,7842,819.8389893
22460,4195,1,3584,3436,103.937252000000000,456633.000000000000000,4379626.000000000000000,7912,819.0479736
22461,4031,1,3436,3460,62.517412999999998,456691.000000000000000,4379610.000000000000000,16006,822.8239746
22462,4032,1,3460,3461,2.236068000000000,456691.000000000000000,4379610.000000000000000,16006,822.8239746
22463,4032,1,3460,3461,2.236068000000000,456693.000000000000000,4379609.000000000000000,7139,823.2670288
22464,4033,1,3462,3463,1.000000000000000,456703.000000000000000,4379609.000000000000000,2963,824.9329834
22465,4033,1,3462,3463,1.000000000000000,456704.000000000000000,4379609.000000000000000,2940,825.0479736
22466,4034,1,3463,3464,1.000000000000000,456704.000000000000000,4379609.000000000000000,2940,825.0479736
22467,4034,1,3463,3464,1.000000000000000,456705.000000000000000,4379609.000000000000000,2935,825.2180176
22468,4035,1,3447,3423,152.776525999999990,457919.000000000000000,4379610.000000000000000,1742,775.8560181
22469,4035,1,3447,3423,152.776525999999990,457924.000000000000000,4379609.000000000000000,1754,775.4669800
22470,4035,1,3447,3423,152.776525999999990,457926.000000000000000,4379611.000000000000000,1765,775.0919800
22471,4036,1,3460,3465,2.236068000000000,456691.000000000000000,4379610.000000000000000,16006,822.8239746
22472,4036,1,3460,3465,2.236068000000000,456692.000000000000000,4379608.000000000000000,15996,823.2739868
22473,4037,1,3461,3465,1.414214000000000,456693.000000000000000,4379609.000000000000000,7139,823.2670288
22474,4037,1,3461,3465,1.414214000000000,456692.000000000000000,4379608.000000000000000,15996,823.2739868
22475,4038,1,3461,3466,5.472136000000000,456693.000000000000000,4379609.000000000000000,7139,823.2670288
22476,4038,1,3461,3466,5.472136000000000,456695.000000000000000,4379608.000000000000000,7137,823.5029907
22477,4038,1,3461,3466,5.472136000000000,456697.000000000000000,4379609.000000000000000,7009,823.5590210
22478,4038,1,3461,3466,5.472136000000000,456697.000000000000000,4379608.000000000000000,2751,823.6079712
22479,4039,1,3466,3467,5.000000000000000,456697.000000000000000,4379608.000000000000000,2751,823.6079712
22480,4039,1,3466,3467,5.000000000000000,456702.000000000000000,4379608.000000000000000,1161,824.8029785
22481,4040,1,3467,3462,2.000000000000000,456702.000000000000000,4379608.000000000000000,1161,824.8029785
22482,4040,1,3467,3462,2.000000000000000,456702.000000000000000,4379609.000000000000000,2964,824.8129883
22483,4040,1,3467,3462,2.000000000000000,456703.000000000000000,4379609.000000000000000,2963,824.9329834
22484,4041,1,3467,3468,1.000000000000000,456702.000000000000000,4379608.000000000000000,1161,824.8029785
22485,4041,1,3467,3468,1.000000000000000,456703.000000000000000,4379608.000000000000000,1160,824.9439697
22486,4042,1,3462,3468,1.000000000000000,456703.000000000000000,4379609.000000000000000,2963,824.9329834
22487,4042,1,3462,3468,1.000000000000000,456703.000000000000000,4379608.000000000000000,1160,824.9439697
22488,4043,1,3468,3469,1.000000000000000,456703.000000000000000,4379608.000000000000000,1160,824.9439697
22489,4043,1,3468,3469,1.000000000000000,456704.000000000000000,4379608.000000000000000,1159,825.1350098
22490,4044,1,3463,3469,1.000000000000000,456704.000000000000000,4379609.000000000000000,2940,825.0479736
22491,4044,1,3463,3469,1.000000000000000,456704.000000000000000,4379608.000000000000000,1159,825.1350098
22492,4045,1,3469,3470,1.000000000000000,456704.000000000000000,4379608.000000000000000,1159,825.1350098
22493,4045,1,3469,3470,1.000000000000000,456705.000000000000000,4379608.000000000000000,1157,825.4050293
22494,4046,1,3464,3470,1.000000000000000,456705.000000000000000,4379609.000000000000000,2935,825.2180176
22495,4046,1,3464,3470,1.000000000000000,456705.000000000000000,4379608.000000000000000,1157,825.4050293
22496,4047,1,3464,3471,26.127562999999999,456705.000000000000000,4379609.000000000000000,2935,825.2180176
22497,4047,1,3464,3471,26.127562999999999,456709.000000000000000,4379609.000000000000000,2749,826.3200073
22498,4047,1,3464,3471,26.127562999999999,456713.000000000000000,4379607.000000000000000,2597,827.5759888
22499,4047,1,3464,3471,26.127562999999999,456723.000000000000000,4379608.000000000000000,1851,831.6389771
22500,4047,1,3464,3471,26.127562999999999,456726.000000000000000,4379606.000000000000000,1585,832.5549927
22501,4047,1,3464,3471,26.127562999999999,456730.000000000000000,4379606.000000000000000,1549,833.7470093
22502,4048,1,3381,3474,100.766000000000010,458124.000000000000000,4379612.000000000000000,1866,760.7709961
22503,4048,1,3381,3474,100.766000000000010,458125.000000000000000,4379610.000000000000000,1854,761.0289917
22504,4048,1,3381,3474,100.766000000000010,458123.000000000000000,4379607.000000000000000,1136,761.3560181
22505,4048,1,3381,3474,100.766000000000010,458123.000000000000000,4379605.000000000000000,1130,761.5100098
22506,4048,1,3381,3474,100.766000000000010,458120.000000000000000,4379602.000000000000000,1117,761.8439941
22507,4049,1,3419,3475,79.117367999999999,456302.000000000000000,4379610.000000000000000,111488,828.1069946
22508,4049,1,3419,3475,79.117367999999999,456298.000000000000000,4379607.000000000000000,111245,828.8800049
22509,4049,1,3419,3475,79.117367999999999,456293.000000000000000,4379601.000000000000000,4879,829.4619751
22510,4050,1,3458,3476,97.355941000000001,456281.000000000000000,4379611.000000000000000,46044,830.9160156
22511,4050,1,3458,3476,97.355941000000001,456291.000000000000000,4379600.000000000000000,106166,829.4840088
22512,4051,1,3476,3475,2.236068000000000,456291.000000000000000,4379600.000000000000000,106166,829.4840088
22513,4051,1,3476,3475,2.236068000000000,456293.000000000000000,4379601.000000000000000,4879,829.4619751
22514,4052,1,3455,3478,28.026365999999999,457307.000000000000000,4379610.000000000000000,1172,819.1430054
22515,4052,1,3455,3478,28.026365999999999,457302.000000000000000,4379604.000000000000000,1156,820.0560303
22516,4052,1,3455,3478,28.026365999999999,457300.000000000000000,4379599.000000000000000,1147,820.4849854
22517,4053,1,3473,3480,14.649335000000001,456872.000000000000000,4379603.000000000000000,1124,840.5009766
22518,4053,1,3473,3480,14.649335000000001,456880.000000000000000,4379601.000000000000000,1433,839.2730103
22519,4053,1,3473,3480,14.649335000000001,456885.000000000000000,4379597.000000000000000,3673,838.2789917
22520,4054,1,3481,3450,45.843843999999997,456468.000000000000000,4379601.000000000000000,138839,814.9990234
22521,4054,1,3481,3450,45.843843999999997,456470.000000000000000,4379605.000000000000000,139025,815.0410156
22522,4054,1,3481,3450,45.843843999999997,456469.000000000000000,4379610.000000000000000,139490,814.3120117
22523,4055,1,3477,3480,16.414214000000001,456870.000000000000000,4379599.000000000000000,1181,840.8079834
22524,4055,1,3477,3480,16.414214000000001,456876.000000000000000,4379599.000000000000000,1187,840.0529785
22525,4055,1,3477,3480,16.414214000000001,456885.000000000000000,4379597.000000000000000,3673,838.2789917
22526,4059,1,3465,3484,13.152946000000000,456692.000000000000000,4379608.000000000000000,15996,823.2739868
22527,4060,1,3480,3486,81.338780999999997,456885.000000000000000,4379597.000000000000000,3673,838.2789917
22528,4060,1,3480,3486,81.338780999999997,456891.000000000000000,4379597.000000000000000,3965,837.6320190
22529,4060,1,3480,3486,81.338780999999997,456894.000000000000000,4379601.000000000000000,4270,837.3489990
22530,4060,1,3480,3486,81.338780999999997,456899.000000000000000,4379604.000000000000000,4599,836.8980103
22531,4060,1,3480,3486,81.338780999999997,456901.000000000000000,4379604.000000000000000,4628,836.6560059
22532,4060,1,3480,3486,81.338780999999997,456908.000000000000000,4379610.000000000000000,4978,835.7589722
